form_id	submission_id	Consent_Form_fr	Q01_Think_Brain_Frequency_fr	Q02_DietInfl_fr	Q02_DietInfl_fr_dummy	Q02_EducationInl_fr	Q02_EducationInl_fr_dummy	Q02_GeneticsInfl_fr	Q02_GeneticsInfl_fr_dummy	Q02_IncomeInfl_fr	Q02_IncomeInfl_fr_dummy	Q02_LifeGoalsInfl_fr	Q02_LifeGoalsInfl_fr_dummy	Q02_PhyEnvironmentInfl_fr	Q02_PhyEnvironmentInfl_fr_dummy	Q02_PhyHealthInfl_fr	Q02_PhyHealthInfl_fr_dummy	Q02_ProfessionInfl_fr	Q02_ProfessionInfl_fr_dummy	Q02_SleepHabitsInfl_fr	Q02_SleepHabitsInfl_fr_dummy	Q02_SocEnvironmentInfl_fr	Q02_SocEnvironmentInfl_fr_dummy	Q02_SubstanceInflfr	Q02_SubstanceInflfr_dummy	Q03_Adolescence_fr	Q03_Adolescence_fr_dummy	Q03_Child_fr	Q03_Child_fr_dummy	Q03_MiddleAge_fr	Q03_MiddleAge_fr_dummy	Q03_OlderAge_fr	Q03_OlderAge_fr_dummy	Q03_Womb_fr	Q03_Womb_fr_dummy	Q03_YoungAdult_fr	Q03_YoungAdult_fr_dummy	Q04_Brain_Disease_fr	Q05_AlcoholGen_fr	Q05_AlcoholGen_fr_dummy	Q05_ExcerciseGen_fr	Q05_ExcerciseGen_fr_dummy	Q05_HealthyDietGen_fr	Q05_HealthyDietGen_fr_dummy	Q05_IntellectGen_fr	Q05_IntellectGen_fr_dummy	Q05_ProtectionGen_fr	Q05_ProtectionGen_fr_dummy	Q05_RelaxGen_fr	Q05_RelaxGen_fr_dummy	Q05_SleepGen_fr	Q05_SleepGen_fr_dummy	Q05_SmokeGen_fr	Q05_SmokeGen_fr_dummy	Q05_SocialiseGen_fr	Q05_SocialiseGen_fr_dummy	Q05_SupplementsGen_fr	Q05_SupplementsGen_fr_dummy	Q05_WorkLifeBalanceGen_fr	Q05_WorkLifeBalanceGen_fr_dummy	Q06_BrainHealthPurpose_Spec_fr	Q06_ExcercisePurp_fr	Q06_ExcercisePurp_fr_dummy	Q06_HealthyDietPurp_fr	Q06_HealthyDietPurp_fr_dummy	Q06_OtherPurp_fr	Q06_OtherPurp_fr_dummy	Q06_ProtectionPurp_fr	Q06_ProtectionPurp_fr_dummy	Q06_RelaxPurp_fr	Q06_RelaxPurp_fr_dummy	Q06_SleepPurp_fr	Q06_SleepPurp_fr_dummy	Q06_SocialisePurp_fr	Q06_SocialisePurp_fr_dummy	Q06_SupplementsPurp_fr	Q06_SupplementsPurp_fr_dummy	Q06_WorkLifeBalancePurp_fr	Q06_WorkLifeBalancePurp_fr_dummy	Q07_Test_Criteria_fr	Q07_Test_Criteria_Spec_fr	Q08_Take_Test_fr	Q09a_Test_Reason_fr	Q09a_Test_Reason_Spec_fr	Q09b_Test_Nonpreventable_fr	Q09c_No_Test_fr	Q09c_OtherReason_Spec_fr	Q10_FamilyFriends_fr	Q10_FamilyFriends_fr_dummy	Q10_Library_fr	Q10_Library_fr_dummy	Q10_LifestyleChange_fr	Q10_LifestyleChange_fr_dummy	Q10_Plan_fr	Q10_Plan_fr_dummy	Q10_ProfessHelp_fr	Q10_ProfessHelp_fr_dummy	Q10_TestReactionSpec_fr	Q11_BrainStimuli_fr	Q11_BrainStimuli_fr_dummy	Q11_EatHealthy_fr	Q11_EatHealthy_fr_dummy	Q11_ExcerciseMore_fr	Q11_ExcerciseMore_fr_dummy	Q11_ImprSleepingHabits_fr	Q11_ImprSleepingHabits_fr_dummy	Q11_MoreCulture_fr	Q11_MoreCulture_fr_dummy	Q11_MoreRelax_fr	Q11_MoreRelax_fr_dummy	Q11_MoreSocial_fr	Q11_MoreSocial_fr_dummy	Q11_NoAlcohol_fr	Q11_NoAlcohol_fr_dummy	Q11_NoSmoking_fr	Q11_NoSmoking_fr_dummy	Q11_OtherChanges_fr	Q11_OtherChanges_fr_dummy	Q11_OtherChanges_Spec_fr	Q12_MotivateChange_Category	Q12_OtherChangeMotivation_Spec_fr	Q13_NoChange_Motivation_fr	Q13_SpecifyNoMotivation_Spec_fr	Q14_ChangeAssistance_fr	Q14_OtherAssistance_Spec_fr	Q15_FreetestAuth_fr	Q15_FreetestAuth_fr_dummy	Q15_InformAuth_fr	Q15_InformAuth_fr_dummy	Q15_InsAuth_fr	Q15_InsAuth_fr_dummy	Q15_RelaxAuth_fr	Q15_RelaxAuth_fr_dummy	Q15_SubsAuth_fr	Q15_SubsAuth_fr_dummy	Q15_TaxAuth_fr	Q15_TaxAuth_fr_dummy	Q16_BrainHealthSpec_fr	Q16_BrainHealthSpec_fr_dummy	Q16_GP_fr	Q16_GP_fr_dummy	Q16_HealthAuthWebsites_fr	Q16_HealthAuthWebsites_fr_dummy	Q16_Newspaper_fr	Q16_Newspaper_fr_dummy	Q16_OnlineForum_fr	Q16_OnlineForum_fr_dummy	Q16_PublicResearch_fr	Q16_PublicResearch_fr_dummy	Q16_ScientificJournals_fr	Q16_ScientificJournals_fr_dummy	Q16_SocialMedia_fr	Q16_SocialMedia_fr_dummy	Q16_TVRadio_fr	Q16_TVRadio_fr_dummy	Q17_BrainResearch_Part_fr	Q18_Age_fr	Q18_Age_fr_dummy	Q19_Residence_fr	Q19_Residence_fr_dummy	Q20_Sex_fr	Q20_Sex_fr_dummy	Q21_Education_Coded_fr	Q21_Education_Coded_fr_dummy	Q22_Relationship_Status_fr	Q22_Relationship_Status_fr_dummy	Q23_Vocation_categories_fr	Q24_Exp_HealthCare_fr	Q25_Cognitive_Health_fr	Q26_Emotional_Health_fr	Q27_Illness_fr	Q28_BrainDisease_Care_fr
118017	5631791	Consent_Yes	Frequently	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Essayer d’avoir une vision positive de la vie	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Occasionally	2	Cheap;Quick;SocialSecurity	NA	Probably	Prepare;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Je m’inscrirais dans une association d’aide au suicide avant qu’il ne soit trop tard	Likely	2	AlreadyDo	3	AlreadyDo	3	Likely	2	VeryLikely	1	AlreadyDo	3	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	Family;ImpactKnown;PersonalAdvice	NA	Alone;GiveupHobby	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	GreatExtent	1	No	41-60	3	Germany	4	Female	1	GradSchool	5	DomesticPartner	3	Employed;Stay-at-home	Yes	Average	Average	No	Yes
118017	5631012	Consent_Yes	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	ModImportant	3	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Occasionally	2	NA	NA	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Never	4	Occasionally	2	Meditation	Occasionally	2	Frequently	1	Frequently	1	NA	NA	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	NoPain;OnlineCriteria;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	Likely	2	Likely	2	NA	NA	NA	NA	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	Alone;NoInfo;NotHelp	NA	Checkup	NA	Yes	1	Yes	1	Unknown	3	Unknown	3	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	Yes	61-70	4	France	62	Female	1	HighSchool	3	DomesticPartner	3	Employed	No	Average	AboveAverage	No	Yes
118017	5630379	Consent_Yes	Occasionally	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	Important	2	Important	2	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Arthritis;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Never	4	Frequently	1	Meditation, profiter et partager du temps avec mon enfant	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Accurate	NA	ProbablyNot	NA	NA	NA	Worry	NA	Likely	2	Likely	2	DefYes	1	Likely	2	DefYes	1	Profiter encore plus de la vie	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	NA	NA	NA	Affordable;Fun;ImpactKnown	NA	GiveupHobby;NoTime;StartNoFun	NA	Checkup	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	41-60	3	France	62	Female	1	GradSchool	5	Single	1	Employed	Yes	Excellent	AboveAverage	No	No
118017	5608641	Consent_Yes	Frequently	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Pensées positives	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Accurate;NoPain;SocialSecurity	NA	Definitely	Respond	NA	DefYes	NA	NA	Likely	2	Likely	2	Likely	2	DefYes	1	DefYes	1	La pensée positive	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	VeryLikely	1	Activités qui me plaisent	Affordable;Diagnose;WorseMemory	NA	Expensive;NoInfo;NoTime	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Belgium	19	Female	1	HighSchool	3	Unmarried	2	Employed	No	AboveAverage	Average	Yes	Yes
118017	5588400	Consent_Yes	Rarely	Moderate	3	NA	NA	Strong	2	Moderate	3	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	NA	NA	Strong	2	VeryStrong	1	ModImportant	3	VeryImportant	1	ModImportant	3	ModImportant	3	VeryImportant	1	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	meditation	Frequently	1	Frequently	1	Occasionally	2	Never	4	NA	NA	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Cheap;OnlineCriteria;Quick	NA	Definitely	LearnRisk;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	NA	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoInfo;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	No	2	Unknown	3	Yes	1	GreatExtent	1	Neutral	2	NA	NA	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NA	NA	Yes	41-60	3	UK	145	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	No	No
118017	5578782	Consent_Yes	Frequently	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Never	4	Occasionally	2	Rarely	3	Frequently	1	pratique d'un instrument de musique	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	NoPain;Quick;SocialSecurity	NA	Definitely	Prepare;Respond	NA	ProbablyYes	NA	NA	Defnot	4	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	Likely	2	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoNeed;NotHelp;NoTime	NA	Checkup;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	France	62	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Excellent	Excellent	Yes	Yes
118017	5576076	Consent_Yes	Frequently	VeryStrong	1	Strong	2	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Jeux sudoku lire exercices de mémoire, etc	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Accurate;Cheap;OtherCriteria	Je n’ai pas mis indolore car c’est déjà le cas en général des examens sur le cerveau	Definitely	Prepare;Respond	NA	DefYes	NA	NA	Unlikely	3	Likely	2	DefYes	1	DefYes	1	DefYes	1	J’essayerais de côtoyer des personnes atteintes et analyser leurs besoins	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	Expensive;GiveupHobby;StartNoFun	NA	GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Unknown	3	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	41-60	3	Belgium	19	Female	1	GradSchool	5	Divorced	4	Volunteer-work	Yes	AboveAverage	AboveAverage	Yes	Yes
118017	5521778	Consent_Yes	Frequently	VeryStrong	1	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Depression;Hypertension;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Rarely	3	Never	4	NA	NA	Never	4	Rarely	3	NA	Frequently	1	Frequently	1	NA	NA	NA	NA	Occasionally	2	Rarely	3	Occasionally	2	NA	NA	Occasionally	2	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	Information;LearnRisk	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	Unlikely	3	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	GiveupHobby;NoInfo;StartNoFun	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Unknown	3	Yes	1	Yes	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	80plus	6	France	62	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	No	Average	BelowAverage	No	No
118017	5521738	Consent_Yes	Frequently	Strong	2	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Depression;Hypertension;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Rarely	3	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Langues et graphies differentes	Frequently	1	Frequently	1	NA	NA	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Accurate;OnlineCriteria;SocialSecurity	NA	Probably	Information;LearnRisk	NA	DefYes	NA	NA	NA	NA	DefYes	1	NA	NA	NA	NA	DefYes	1	NA	VeryLikely	1	VeryLikely	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp;StartNoFun	NA	Checkup;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Unknown	3	Yes	1	Yes	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NA	NA	No	80plus	6	France	62	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	No	Average	BelowAverage	No	No
118017	5486137	Consent_Yes	Occasionally	Weak	4	Moderate	3	Weak	4	Weak	4	Moderate	3	Strong	2	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	Important	2	NotImportant	4	VeryImportant	1	Important	2	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Occasionally	2	NA	Frequently	1	Occasionally	2	NA	NA	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	No	41-60	3	Netherlands	139	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	No	No
118017	5485613	Consent_Yes	Rarely	Strong	2	Strong	2	VeryStrong	1	Weak	4	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Never	4	Occasionally	2	.	Occasionally	2	Rarely	3	Never	4	Never	4	Occasionally	2	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Accurate;Quick;SocialSecurity	NA	Probably	Prepare;Respond	NA	DefYes	NA	NA	Likely	2	Likely	2	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	NoInfo;NotHelp	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	18-25	1	France	62	Female	1	VocationSchool	4	Unmarried	2	Employed	No	Average	AboveAverage	No	Yes
118017	5463487	Consent_Yes	Rarely	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	Strong	2	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Bipolar;Depression;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Rarely	3	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Cheap	NA	Probably	Respond	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;Fun	NA	NoInfo;NotHelp	NA	Checkup;GP	NA	Unknown	3	Unknown	3	Unknown	3	Yes	1	Unknown	3	Unknown	3	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	Yes	61-70	4	France	62	Male	2	GradSchool	5	Unmarried	2	Pensioned	No	Excellent	Excellent	Yes	No
118017	5459880	Consent_Yes	Rarely	Moderate	3	Moderate	3	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	Important	2	ModImportant	3	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	NA	Rarely	3	Occasionally	2	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Rarely	3	NoPain;Quick;SocialSecurity	NA	Definitely	LearnRisk;Prepare	NA	DefYes	NA	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	NA	NA	NA	Diagnose;Family;WorseMemory	NA	Alone;NoInfo;NoTime	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	France	62	Female	1	GradSchool	5	Unmarried	2	Unemployed	No	Average	Average	No	No
118017	5396215	Consent_Yes	Occasionally	Weak	4	Strong	2	Moderate	3	Moderate	3	Weak	4	Weak	4	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	ModImportant	3	Important	2	ModImportant	3	Important	2	NotImportant	4	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia;Stroke	Rarely	3	Never	4	Occasionally	2	Rarely	3	Never	4	Rarely	3	Frequently	1	Never	4	Rarely	3	Never	4	Occasionally	2	NA	Never	4	Rarely	3	NA	NA	Never	4	Rarely	3	Occasionally	2	Rarely	3	Never	4	Rarely	3	Accurate	NA	ProbablyNot	NA	NA	NA	DonotWantToKnow;Helpless	NA	Defnot	4	Likely	2	Likely	2	Likely	2	Likely	2	NA	AlreadyDo	3	Likely	2	Unlikely	4	AlreadyDo	3	Unlikely	4	Unlikely	4	Unlikely	4	VeryLikely	1	AlreadyDo	3	NA	NA	NA	ImpactKnown;WorseMemory	NA	NotHelp;NoTime	NA	Checkup;GP	NA	No	2	No	2	Yes	1	Unknown	3	No	2	No	2	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	No	26-40	2	Japan	88	Male	2	GradSchool	5	DomesticPartner	3	Employed	No	BelowAverage	BelowAverage	No	No
118017	5329055	Consent_Yes	Occasionally	Moderate	3	Weak	4	Strong	2	Weak	4	Weak	4	Moderate	3	Strong	2	Weak	4	Strong	2	Weak	4	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Never	4	Frequently	1	Never	4	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Never	4	Occasionally	2	Accurate;NoPain;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefNot	NA	NA	Likely	2	DefYes	1	DefYes	1	Unlikely	3	Likely	2	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	Alone;NoInfo;NotHelp	NA	Checkup;GP;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	26-40	2	Belgium	19	Male	2	GradSchool	5	DomesticPartner	3	Employed	No	Average	BelowAverage	No	No
