form_id	submission_id	Consent_Form_ukr	Q01_Think_Brain_Frequency_ukr	Q02_DietInfl_ukr	Q02_DietInfl_ukr_dummy	Q02_EducationInfl_ukr	Q02_EducationInfl_ukr_dummy	Q02_GeneticsInfl_ukr	Q02_GeneticsInfl_ukr_dummy	Q02_IncomeInfl_ukr	Q02_IncomeInfl_ukr_dummy	Q02_LifeGoalsInfl_ukr	Q02_LifeGoalsInfl_ukr_dummy	Q02_PhyEnvironmentInfl_ukr	Q02_PhyEnvironmentInfl_ukr_dummy	Q02_PhyHealthInfl_ukr	Q02_PhyHealthInfl_ukr_dummy	Q02_ProfessionInfl_ukr	Q02_ProfessionInfl_ukr_dummy	Q02_SleepHabitsInfl_ukr	Q02_SleepHabitsInfl_ukr_dummy	Q02_SocEnvironmentInfl_ukr	Q02_SocEnvironmentInfl_ukr_dummy	Q02_SubstanceInfl_ukr	Q02_SubstanceInfl_ukr_dummy	Q03_Adolescence_ukr	Q03_Adolescence_ukr_dummy	Q03_Child_ukr	Q03_Child_ukr_dummy	Q03_MiddleAge_ukr	Q03_MiddleAge_ukr_dummy	Q03_OlderAge_ukr	Q03_OlderAge_ukr_dummy	Q03_Womb_ukr	Q03_Womb_ukr_dummy	Q03_YoungAdult_ukr	Q03_YoungAdult_ukr_dummy	Q04_Brain_Disease_ukr	Q05_AlcoholGen_ukr	Q05_AlcoholGen_ukr_dummy	Q05_ExcerciseGen_ukr	Q05_ExcerciseGen_ukr_dummy	Q05_HealthyDietGen_ukr	Q05_HealthyDietGen_ukr_dummy	Q05_IntellectGen_ukr	Q05_IntellectGen_ukr_dummy	Q05_ProtectionGen_ukr	Q05_ProtectionGen_ukr_dummy	Q05_RelaxGen_ukr	Q05_RelaxGen_ukr_dummy	Q05_SleepGen_ukr	Q05_SleepGen_ukr_dummy	Q05_SmokeGen_ukr	Q05_SmokeGen_ukr_dummy	Q05_SocialiseGen_ukr	Q05_SocialiseGen_ukr_dummy	Q05_SupplementsGen_ukr	Q05_SupplementsGen_ukr_dummy	Q05_WorkLifeBalanceGen_ukr	Q05_WorkLifeBalanceGen_ukr_dummy	Q06_BrainHealth_Purpose_Spec_ukr	Q06_ExcercisePurp_ukr	Q06_ExcercisePurp_ukr_dummy	Q06_HealthyDietPurp_ukr	Q06_HealthyDietPurp_ukr_dummy	Q06_OtherPurp_ukr	Q06_OtherPurp_ukr_dummy	Q06_ProtectionPurp_ukr	Q06_ProtectionPurp_ukr_dummy	Q06_RelaxPurp_ukr	Q06_RelaxPurp_ukr_dummy	Q06_SleepPurp_ukr	Q06_SleepPurp_ukr_dummy	Q06_SocialisePurp_ukr	Q06_SocialisePurp_ukr_dummy	Q06_SupplementsPurp_ukr	Q06_SupplementsPurp_ukr_dummy	Q06_WorkLifeBalancePurp_ukr	Q06_WorkLifeBalancePurp_ukr_dummy	Q07_Test_Criteria_Spec_ukr	Q07_Test_Criteria_ukr	Q08_Take_Test_ukr	Q09a_Test_Reason_Spec_ukr	Q09a_Test_Reason_ukr	Q09b_Test_Nonpreventable_ukr	Q09c_No_Test_ukr	Q09c_OtherReason_Spec_ukr	Q10_FamilyFriends_ukr	Q10_FamilyFriends_ukr_dummy	Q10_Library_ukr	Q10_Library_ukr_dummy	Q10_LifestyleChange_ukr	Q10_LifestyleChange_ukr_dummy	Q10_Plan_ukr	Q10_Plan_ukr_dummy	Q10_ProfessHelp_ukr	Q10_ProfessHelp_ukr_dummy	Q10_TestReactionSpec_ukr	Q11_BrainStimuli_ukr	Q11_BrainStimuli_ukr_dummy	Q11_EatHealthy_ukr	Q11_EatHealthy_ukr_dummy	Q11_ExcerciseMore_ukr	Q11_ExcerciseMore_ukr_dummy	Q11_ImprSleepingHabits_ukr	Q11_ImprSleepingHabits_ukr_dummy	Q11_MoreCulture_ukr	Q11_MoreCulture_ukr_dummy	Q11_MoreRelax_ukr	Q11_MoreRelax_ukr_dummy	Q11_MoreSocial_ukr	Q11_MoreSocial_ukr_dummy	Q11_NoAlcohol_ukr	Q11_NoAlcohol_ukr_dummy	Q11_NoSmoking_ukr	Q11_NoSmoking_ukr_dummy	Q11_OtherChanges_en	Q11_OtherChanges_en_dummy	Q11_OtherChanges_Spec_ukr	Q12_MotivateChange_Category_ukr	Q12_OtherChangeMotivation_Spec_ukr	Q13_NoChange_Motivation_ukr	Q13_SpecifyNoMotivation_Spec_ukr	Q14_ChangeAssistance_ukr	Q14_OtherAssistance_Spec_ukr	Q15_FreetestAuth_ukr	Q15_FreetestAuth_ukr_dummy	Q15_InformAuth_ukr	Q15_InformAuth_ukr_dummy	Q15_InsAuth_ukr	Q15_InsAuth_ukr_dummy	Q15_RelaxAuth_ukr	Q15_RelaxAuth_ukr_dummy	Q15_SubsAuth_ukr	Q15_SubsAuth_ukr_dummy	Q15_TaxAuth_ukr	Q15_TaxAuth_ukr_dummy	Q16_BrainHealthSpec_ukr	Q16_BrainHealthSpec_ukr_dummy	Q16_GP_ukr	Q16_GP_ukr_dummy	Q16_HealthAuthWebsites_ukr	Q16_HealthAuthWebsites_ukr_dummy	Q16_Newspaper_ukr	Q16_Newspaper_ukr_dummy	Q16_OnlineForum_ukr	Q16_OnlineForum_ukr_dummy	Q16_PublicResearch_ukr	Q16_PublicResearch_ukr_dummy	Q16_ScientificJournals_ukr	Q16_ScientificJournals_ukr_dummy	Q16_SocialMedia_ukr	Q16_SocialMedia_ukr_dummy	Q16_TVRadio_ukr	Q16_TVRadio_ukr_dummy	Q17_BrainResearch_Part_ukr	Q18_Age_ukr	Q18_Age_ukr_dummy	Q19_Residence_ukr	Q19_Residence_ukr_dummy	Q20_Sex_ukr	Q20_Sex_ukr_dummy	Q21_Education_Coded_ukr	Q21_Education_Coded_ukr_dummy	Q22_Relationship_Status_ukr	Q22_Relationship_Status_ukr_dummy	Q23_Vocation_categories_ukr	Q24_Exp_HealthCare_ukr	Q25_Cognitive_Health_ukr	Q26_Emotional_Health_ukr	Q27_Illness_ukr	Q28_BrainDisease_Care_ukr
121893	5846634	Consent_Yes_ukr	Occasionally	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	ModImportant	3	VeryImportant	1	VeryImportant	1	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Schizophrenia;Stroke	Rarely	3	Rarely	3	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Відпочиваю	Rarely	3	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	NA	Accurate;Cheap;SocialSecurity	Definitely	NA	Information;Respond	DefYes	NA	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	Ні	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	NotAtAll	5	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Expensive;NoInfo	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Unmarried	2	Student;Unemployed	No	AboveAverage	AboveAverage	No	No
121893	5846279	Consent_Yes_ukr	Rarely	Moderate	3	Strong	2	Strong	2	Weak	4	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Cancer;Depression;Migraine;Parkinson;Stroke	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Never	4	Frequently	1	Rarely	3	Occasionally	2	NA	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	NA	Cheap;NoPain;Quick	Definitely	NA	Information;Respond	ProbablyYes	NA	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	Likely	2	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;Family;FamilySupport	NA	Expensive;NoMotivation;StartNoFun	NA	Checkup;GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student;Unemployed	No	AboveAverage	AboveAverage	No	Yes
121893	5846254	Consent_Yes_ukr	Never	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Important	2	ModImportant	3	VeryImportant	1	ModImportant	3	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Migraine;Schizophrenia	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Never	4	Never	4	Rarely	3	Never	4	Frequently	1	Never	4	Frequently	1	NA	Occasionally	2	Rarely	3	NA	NA	Never	4	Never	4	Rarely	3	Frequently	1	Never	4	Frequently	1	NA	Accurate;Cheap	Definitely	NA	Information;Respond	DefYes	NA	NA	Unlikely	3	Unlikely	3	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;WorseMemory	NA	GiveupHobby;NoInfo;NoMotivation	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student	No	Average	BelowAverage	No	No
121893	5846172	Consent_Yes_ukr	Rarely	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	ModImportant	3	NotImportant	4	VeryImportant	1	VeryImportant	1	NotImportant	4	NA	NA	Addiction;Alzheimer;Anxiety;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Frequently	1	NA	Never	4	Never	4	Never	4	Never	4	Never	4	Occasionally	2	Frequently	1	Never	4	Occasionally	2	NA	Cheap;NoPain;Quick	Definitely	NA	Information;LearnRisk	ProbablyNot	NA	NA	Likely	2	Defnot	4	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	AlreadyDo	3	Likely	2	NotAtAll	5	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo;NoMotivation	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	VocationSchool	4	Unmarried	2	Employed;Student	No	Average	Average	No	No
121893	5845843	Consent_Yes_ukr	Occasionally	Moderate	3	Weak	4	Weak	4	Moderate	3	VeryStrong	1	Weak	4	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryImportant	1	NotImportant	4	Important	2	NotImportant	4	NotImportant	4	VeryImportant	1	Addiction;Anxiety;Bipolar;Cancer;Depression;Schizophrenia	Occasionally	2	Rarely	3	Never	4	Rarely	3	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Граю в комп'ютерні ігри	Rarely	3	Never	4	Frequently	1	Never	4	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	NA	Cheap;NoPain;Quick	DefinitelyNot	NA	NA	NA	Worry	NA	Likely	2	Defnot	4	Unlikely	3	Defnot	4	Defnot	4	NA	Unlikely	4	Unlikely	4	Likely	2	Likely	2	NotAtAll	5	Likely	2	Unlikely	4	Unlikely	4	Unlikely	4	NA	NA	NA	NoMotivation	NA	GiveupHobby;NoMotivation;StartNoFun	NA	SupportFamily	NA	Yes	1	Unknown	3	Unknown	3	Yes	1	No	2	No	2	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	No	18-25	1	Ukraine	175	Female	1	HighSchool	3	Single	1	Student	No	AboveAverage	AboveAverage	No	No
121893	5845835	Consent_Yes_ukr	Frequently	Strong	2	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	Weak	4	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	Important	2	ModImportant	3	Important	2	VeryImportant	1	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Never	4	Rarely	3	Rarely	3	Never	4	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Rarely	3	NA	Never	4	Never	4	Rarely	3	Never	4	Never	4	Frequently	1	Frequently	1	Never	4	Occasionally	2	NA	Accurate;Cheap;OnlineCriteria	Definitely	NA	Information	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Affordable;PersonalAdvice;WorseMemory	NA	Expensive;NoMotivation;NoTime	NA	GP;SupportFamily	NA	Yes	1	Yes	1	No	2	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student	No	Average	BelowAverage	No	No
121893	5845822	Consent_Yes_ukr	Never	Moderate	3	NoInfluence	5	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Schizophrenia;Stroke	Frequently	1	Rarely	3	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Occasionally	2	Rarely	3	Never	4	нічого)0))	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Occasionally	2	Never	4	Never	4	NA	Cheap;NoPain;Quick	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Frightened	NA	Unlikely	3	Defnot	4	Defnot	4	Defnot	4	Unlikely	3	NA	NotAtAll	5	NotAtAll	5	NotAtAll	5	Unlikely	4	NotAtAll	5	Unlikely	4	AlreadyDo	3	NotAtAll	5	VeryLikely	1	NA	NA	NA	Affordable;Fun;NoMotivation	NA	NoMotivation;NoNeed	NA	Checkup;MobileApp;SupportFamily	NA	Unknown	3	Unknown	3	Unknown	3	Unknown	3	Unknown	3	No	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Female	1	PrimarySchool	1	Single	1	Pensioned;Student;Unemployed	No	Poor	Poor	Yes	No
121893	5845767	Consent_Yes_ukr	Rarely	Weak	4	VeryStrong	1	Weak	4	Weak	4	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	ModImportant	3	Important	2	Bipolar;Cancer;Depression;Hypertension;Migraine;Schizophrenia	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Never	4	Never	4	Rarely	3	Never	4	Frequently	1	Never	4	Rarely	3	Ізолюю від стресу	Rarely	3	Rarely	3	Rarely	3	Never	4	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	NA	Accurate;Cheap;SocialSecurity	Definitely	NA	Information	ProbablyYes	NA	NA	DefYes	1	Defnot	4	DefYes	1	Likely	2	Likely	2	NA	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Unlikely	4	VeryLikely	1	Unlikely	4	AlreadyDo	3	Likely	2	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	Expensive;NoInfo	NA	GP;OtherAssistance;SupportFamily	NA	Yes	1	Yes	1	No	2	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Divorced	4	Student;Volunteer-work	No	Average	Poor	No	No
121893	5845744	Consent_Yes_ukr	Never	Strong	2	Strong	2	Strong	2	Weak	4	Weak	4	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Rarely	3	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Займаюсь різними цікавими заняттям, щоб відволіктись від турбот	Rarely	3	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	NA	Accurate;Cheap;Quick	Definitely	NA	Information;Respond	ProbablyYes	NA	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	Залишатимусь з позитивним мисленням	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	OtherMotivationNoChange	Якщо зміни справді потрібні, то не було б перешкод	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student	No	AboveAverage	AboveAverage	No	No
121893	5845741	Consent_Yes_ukr	Never	Strong	2	Moderate	3	VeryStrong	1	Weak	4	Weak	4	Strong	2	Moderate	3	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson	Occasionally	2	Rarely	3	Rarely	3	Rarely	3	Never	4	Never	4	Occasionally	2	Never	4	Frequently	1	Never	4	Occasionally	2	NA	Rarely	3	Never	4	Never	4	Never	4	Never	4	Rarely	3	Frequently	1	Never	4	Occasionally	2	NA	Cheap;OnlineCriteria;Quick	Definitely	NA	Information;LearnRisk	DefYes	NA	NA	Likely	2	Likely	2	DefYes	1	Unlikely	3	DefYes	1	NA	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	Diagnose;FamilySupport;PersonalAdvice	NA	NoInfo;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student;Unemployed	No	Average	Average	Yes	No
121893	5845731	Consent_Yes_ukr	Never	Moderate	3	VeryStrong	1	Weak	4	Strong	2	Strong	2	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Important	2	ModImportant	3	Important	2	ModImportant	3	NotImportant	4	VeryImportant	1	Alzheimer;Bipolar;Hypertension;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Never	4	Never	4	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Frequently	1	Occasionally	2	NA	NA	Never	4	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	NA	Accurate;Cheap	Definitely	NA	Information;Respond	ProbablyNot	NA	NA	DefYes	1	Defnot	4	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Unlikely	4	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice	NA	GiveupHobby;NoMotivation;NotHelp	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	GradSchool	5	Single	1	Student;Unemployed	No	AboveAverage	Excellent	No	No
121893	5845725	Consent_Yes_ukr	Rarely	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia	Occasionally	2	Rarely	3	Occasionally	2	Rarely	3	Never	4	Rarely	3	Frequently	1	Never	4	Frequently	1	Never	4	Occasionally	2	NA	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	Cheap;NoPain	Definitely	NA	Information;Respond	DefYes	NA	NA	Likely	2	Unlikely	3	DefYes	1	Likely	2	Likely	2	NA	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	Unlikely	4	VeryLikely	1	NA	NA	NA	Fun;PersonalAdvice	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student	No	Average	Average	No	No
121893	5845720	Consent_Yes_ukr	Rarely	Moderate	3	Moderate	3	Weak	4	Weak	4	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Important	2	ModImportant	3	VeryImportant	1	Important	2	NotImportant	4	VeryImportant	1	Addiction;Anxiety;Bipolar;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Frequently	1	Never	4	Occasionally	2	Читаю	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	NA	Accurate;Cheap;NoPain	Definitely	NA	Prepare;Respond	ProbablyYes	NA	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Все що допоможе	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo;NoNeed;StartNoFun	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Unmarried	2	Student;Unemployed	No	AboveAverage	AboveAverage	Yes	No
121893	5845716	Consent_Yes_ukr	Occasionally	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	ModImportant	3	Important	2	Important	2	Alzheimer;Cancer;Depression;Hypertension;Migraine;Schizophrenia	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Never	4	Frequently	1	Rarely	3	Occasionally	2	NA	Occasionally	2	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	Cheap	Definitely	NA	Information;LearnRisk	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	Diagnose;ImpactKnown;WorseMemory	NA	GiveupHobby;NoInfo;NotHelp	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Unmarried	2	Student;Unemployed	No	AboveAverage	AboveAverage	No	No
121893	5845706	Consent_Yes_ukr	Rarely	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	Important	2	ModImportant	3	Important	2	Important	2	ModImportant	3	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Rarely	3	Rarely	3	Rarely	3	Rarely	3	Never	4	Rarely	3	Occasionally	2	Never	4	Frequently	1	Rarely	3	Rarely	3	NA	Occasionally	2	Rarely	3	NA	NA	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	NA	Accurate;Cheap;NoPain	ProbablyNot	NA	NA	NA	Worry	NA	DefYes	1	Unlikely	3	DefYes	1	Likely	2	Likely	2	NA	AlreadyDo	3	VeryLikely	1	Likely	2	AlreadyDo	3	Likely	2	Likely	2	AlreadyDo	3	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;FamilySupport;PersonalAdvice	NA	Expensive;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Unknown	3	Yes	1	Unknown	3	Yes	1	No	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	No	18-25	1	Ukraine	175	Male	2	HighSchool	3	Single	1	Student;Unemployed	No	BelowAverage	BelowAverage	No	No
