form_id	submission_id	Consent_Form_hu	Q01_Think_Brain_Frequency_hu	Q02_DietInfl_hu	Q02_DietInfl_hu_dummy	Q02_EducationInfl_hu	Q02_EducationInfl_hu_dummy	Q02_GeneticsInfl_hu	Q02_GeneticsInfl_hu_dummy	Q02_IncomeInfl_hu	Q02_IncomeInfl_hu_dummy	Q02_LifeGoalsInfl_hu	Q02_LifeGoalsInfl_hu_dummy	Q02_PhyEnvironmentInfl_hu	Q02_PhyEnvironmentInfl_hu_dummy	Q02_PhyHealthInfl_hu	Q02_PhyHealthInfl_hu_dummy	Q02_ProfessionInfl_hu	Q02_ProfessionInfl_hu_dummy	Q02_SleepHabitsInfl_hu	Q02_SleepHabitsInfl_hu_dummy	Q02_SocEnvironmentInfl_hu	Q02_SocEnvironmentInfl_hu_dummy	Q02_SubstanceInfl_hu	Q02_SubstanceInfl_hu_dummy	Q03_Adolescence_hu	Q03_Adolescence_hu_dummy	Q03_Child_hu	Q03_Child_hu_dummy	Q03_MiddleAge_hu	Q03_MiddleAge_hu_dummy	Q03_OlderAge_hu	Q03_OlderAge_hu_dummy	Q03_Womb_hu	Q03_Womb_hu_dummy	Q03_YoungAdult_hu	Q03_YoungAdult_hu_dummy	Q04_Brain_Disease_hu	Q05_AlcoholGen_hu	Q05_AlcoholGen_hu_dummy	Q05_ExcerciseGen_hu	Q05_ExcerciseGen_hu_dummy	Q05_HealthyDietGen_hu	Q05_HealthyDietGen_hu_dummy	Q05_IntellectGen_hu	Q05_IntellectGen_hu_dummy	Q05_ProtectionGen_hu	Q05_ProtectionGen_hu_dummy	Q05_RelaxGen_hu	Q05_RelaxGen_hu_dummy	Q05_SleepGen_hu	Q05_SleepGen_hu_dummy	Q05_SmokeGen_hu	Q05_SmokeGen_hu_dummy	Q05_SocialiseGen_hu	Q05_SocialiseGen_hu_dummy	Q05_SupplementsGen_hu	Q05_SupplementsGen_hu_dummy	Q05_WorkLifeBalanceGen_hu	Q05_WorkLifeBalanceGen_hu_dummy	Q06_BrainHealth_Purpose_Spec_hu	Q06_ExcercisePurp_hu	Q06_ExcercisePurp_hu_dummy	Q06_HealthyDietPurp_hu	Q06_HealthyDietPurp_hu_dummy	Q06_OtherPurp_hu	Q06_OtherPurp_hu_dummy	Q06_ProtectionPurp_hu	Q06_ProtectionPurp_hu_dummy	Q06_RelaxPurp_hu	Q06_RelaxPurp_hu_dummy	Q06_SleepPurp_hu	Q06_SleepPurp_hu_dummy	Q06_SocialisePurp_hu	Q06_SocialisePurp_hu_dummy	Q06_SupplementsPurp_hu	Q06_SupplementsPurp_hu_dummy	Q06_WorkLifeBalancePurp_hu	Q06_WorkLifeBalancePurp_hu_dummy	Q07_Test_Criteria_hu	Q07_Test_Criteria_Spec_hu	Q08_Take_Test_hu	Q09a_Test_Reason_hu	Q09a_Test_Reason_Spec_hu	Q09b_Test_Nonpreventable_hu	Q09c_No_Test_hu	Q10_FamilyFriends_hu	Q10_FamilyFriends_hu_dummy	Q10_Library_hu	Q10_Library_hu_dummy	Q10_LifestyleChange_hu	Q10_LifestyleChange_hu_dummy	Q10_Plan_hu	Q10_Plan_hu_dummy	Q10_ProfessHelp_hu	Q10_ProfessHelp_hu_dummy	Q10_TestReactionSpec_hu	Q11_BrainStimuli_hu	Q11_BrainStimuli_hu_dummy	Q11_EatHealthy_hu	Q11_EatHealthy_hu_dummy	Q11_ExcerciseMore_hu	Q11_ExcerciseMore_hu_dummy	Q11_ImprSleepingHabits_hu	Q11_ImprSleepingHabits_hu_dummy	Q11_MoreCulture_hu	Q11_MoreCulture_hu_dummy	Q11_MoreRelax_hu	Q11_MoreRelax_hu_dummy	Q11_MoreSocial_hu	Q11_MoreSocial_hu_dummy	Q11_NoAlcohol_hu	Q11_NoAlcohol_hu_dummy	Q11_NoSmoking_hu	Q11_NoSmoking_hu_dummy	Q11_OtherChanges_hu	Q11_OtherChanges_hu_dummy	Q11_OtherChanges_Spec_hu	Q12_MotivateChange_Category_hu	Q12_OtherChangeMotivation_Spec_hu	Q13_NoChange_Motivation_hu	Q13_SpecifyNoMotivation_Spec_hu	Q14_ChangeAssistance_hu	Q14_OtherAssistance_Spec_hu	Q15_FreetestAuth_hu	Q15_FreetestAuth_hu_dummy	Q15_InformAuth_hu	Q15_InformAuth_hu_dummy	Q15_InsAuth_hu	Q15_InsAuth_hu_dummy	Q15_RelaxAuth_hu	Q15_RelaxAuth_hu_dummy	Q15_SubsAuth_hu	Q15_SubsAuth_hu_dummy	Q15_TaxAuth_hu	Q15_TaxAuth_hu_dummy	Q16_BrainHealthSpec_hu	Q16_BrainHealthSpec_hu_dummy	Q16_GP_hu	Q16_GP_hu_dummy	Q16_HealthAuthWebsites_hu	Q16_HealthAuthWebsites_hu_dummy	Q16_Newspaper_hu	Q16_Newspaper_hu_dummy	Q16_OnlineForum_hu	Q16_OnlineForum_hu_dummy	Q16_PublicResearch_hu	Q16_PublicResearch_hu_dummy	Q16_ScientificJournals_hu	Q16_ScientificJournals_hu_dummy	Q16_SocialMedia_hu	Q16_SocialMedia_hu_dummy	Q16_TVRadio_hu	Q16_TVRadio_hu_dummy	Q17_BrainResearch_Part_hu	Q18_Age_hu	Q18_Age_hu_dummy	Q19_Residence_hu	Q19_Residence_hu_dummy	Q20_Sex_hu	Q20_Sex_hu_dummy	Q21_Education_Coded_hu	Q21_Education_Coded_hu_dummy	Q22_Relationship_Status_hu	Q22_Relationship_Status_hu_dummy	Q23_Vocation_categories_hu	Q24_Exp_HealthCare_hu	Q25_Cognitive_Health_hu	Q26_Emotional_Health_hu	Q27_Illness_hu	Q28_BrainDisease_Care_hu
116413	8024388	Consent_Yes_hu	Frequently	NA	NA	VeryStrong	1	VeryStrong	1	Weak	4	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	szó- kirakás	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Cheap;NoPain;OnlineCriteria	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	életvidáman élnék	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	sokat olvasnék	Diagnose;PersonalAdvice;WorseMemory	NA	Alone;GiveupHobby;NotHelp	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Yes	41-60	3	Hungary	107	Female	1	VocationSchool	4	DomesticPartner	3	Employed	Yes	Average	Average	No	Yes
116413	8024324	Consent_Yes_hu	Occasionally	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Important	2	Important	2	Important	2	Important	2	ModImportant	3	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Schizophrenia	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	NA	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Accurate;OnlineCriteria	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	DefYes	1	Likely	2	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	Likely	2	Likely	2	NA	Affordable;PersonalAdvice;WorseMemory	NA	Expensive;NoInfo;NoTime	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Yes	41-60	3	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Employed	Yes	Average	Average	No	Yes
116413	8024258	Consent_Yes_hu	Frequently	Strong	2	Moderate	3	Moderate	3	Weak	4	VeryStrong	1	Strong	2	Strong	2	Weak	4	Weak	4	Moderate	3	Moderate	3	Important	2	Important	2	VeryImportant	1	VeryImportant	1	ModImportant	3	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Rarely	3	Never	4	Occasionally	2	Frequently	1	Never	4	Rarely	3	Rarely	3	Rarely	3	NA	Frequently	1	Occasionally	2	Never	4	Never	4	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Rarely	3	Cheap;NoPain;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	DefYes	1	Likely	2	DefYes	1	Unlikely	3	DefYes	1	NA	Unlikely	4	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Unlikely	4	Likely	2	Unlikely	4	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	No	61-70	4	Hungary	107	Female	1	HighSchool	3	Divorced	4	Pensioned	No	Average	BelowAverage	No	No
116413	8024252	Consent_Yes_hu	Frequently	NA	NA	NA	NA	VeryStrong	1	NA	NA	Weak	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VeryImportant	1	NA	NA	Alzheimer;Anxiety;Depression;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Never	4	Occasionally	2	NA	NA	Rarely	3	sok olvasás, utazás és után tanulás	Occasionally	2	Frequently	1	NA	NA	NA	NA	Occasionally	2	Occasionally	2	NA	NA	NA	NA	Rarely	3	Accurate;Cheap;NoPain	NA	Probably	LearnRisk;Respond	NA	DefYes	NA	NA	NA	NA	NA	NA	NA	DefYes	1	NA	NA	olyan otthonba mennék, ahol gondoskodnának rólam	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	VeryLikely	1	NA	NA	VeryLikely	1	NA	NA	NA	NA	NA	NA	NA	ImpactKnown;WorseMemory	NA	GiveupHobby;NoMotivation;NotHelp	NA	GP;MobileApp	NA	NA	NA	Yes	1	Yes	1	NA	NA	Yes	1	Yes	1	GreatExtent	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neutral	2	NA	NA	NA	NA	No	71-80	5	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	No	Average	Excellent	No	No
116413	8024241	Consent_Yes_hu	Frequently	Strong	2	NA	NA	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Important	2	Important	2	Important	2	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Never	4	Rarely	3	Frequently	1	Rarely	3	játékok	Frequently	1	Frequently	1	NA	NA	Never	4	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Rarely	3	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	Unlikely	3	Defnot	4	Likely	2	Likely	2	DefYes	1	Megírnám a Végrendeletem...	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Unlikely	4	AlreadyDo	3	AlreadyDo	3	NA	NA	Karanténban?	Affordable;Diagnose;WorseMemory	NA	GiveupHobby;NoInfo;StartNoFun	NA	GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	NA	NA	NotatAll	3	Neutral	2	No	80plus	6	Hungary	107	Female	1	GradSchool	5	Divorced	4	Pensioned	No	Average	Average	No	No
116413	8024232	Consent_Yes_hu	Rarely	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Depression;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Olvasás, nyelvtanulás	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Quick;SocialSecurity	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	Likely	2	Defnot	4	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	NA	NA	NA	Diagnose;WorseMemory	NA	NoInfo;NotHelp	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	Hungary	107	Female	1	GradSchool	5	Unmaried	2	Pensioned	No	Average	Average	No	No
116413	8024195	Consent_Yes_hu	Frequently	Moderate	3	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Rarely	3	Occasionally	2	Never	4	Frequently	1	Rarely	3	Never	4	Occasionally	2	Frequently	1	Frequently	1	NA	Never	4	Never	4	NA	NA	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Accurate;Cheap;NoPain	NA	Definitely	Information;Respond	NA	DefYes	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	Likely	2	NA	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	VeryLikely	1	Unlikely	4	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	GiveupHobby;NoMotivation;NotHelp	NA	SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	No	61-70	4	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Pensioned	No	Average	Average	Yes	Yes
116413	8024070	Consent_Yes_hu	Frequently	Moderate	3	Strong	2	Strong	2	Weak	4	Weak	4	Weak	4	Strong	2	Weak	4	Strong	2	Weak	4	VeryStrong	1	Important	2	VeryImportant	1	ModImportant	3	VeryImportant	1	VeryImportant	1	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Never	4	Occasionally	2	úszás, tanulás, olvasás, rejtvényfejtés	Occasionally	2	Occasionally	2	NA	NA	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Accurate;Quick;SocialSecurity	NA	Definitely	LearnRisk;Prepare	NA	DefYes	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;FamilySupport;WorseMemory	NA	Alone;NoMotivation;NotHelp	NA	Checkup;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	71-80	5	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	No	Average	AboveAverage	Yes	Yes
116413	8024026	Consent_Yes_hu	Rarely	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Moderate	3	Moderate	3	Strong	2	Important	2	Important	2	Important	2	Important	2	ModImportant	3	Important	2	Addiction;Alzheimer;Bipolar;Migraine;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Rejtvény, tanulás, kvízjátékok, olvasás	Never	4	Never	4	Occasionally	2	Rarely	3	Never	4	Never	4	Never	4	Never	4	Never	4	Cheap;NoPain;OnlineCriteria	NA	Probably	Information;Respond	NA	ProbablyYes	NA	Unlikely	3	Likely	2	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Likely	2	NA	NA	NA	Diagnose;Fun;ImpactKnown	NA	Expensive;GiveupHobby;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Unemployed	Yes	Average	Average	No	Yes
116413	8024015	Consent_Yes_hu	Frequently	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Important	2	Important	2	VeryImportant	1	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Rarely	3	Never	4	Frequently	1	Frequently	1	Occasionally	2	Meditáció	Never	4	Occasionally	2	Rarely	3	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Rarely	3	Accurate;NoPain;OnlineCriteria	NA	Definitely	Respond	NA	DefYes	NA	DefYes	1	DefYes	1	Likely	2	Likely	2	Likely	2	NA	NA	NA	VeryLikely	1	Likely	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WorseMemory	NA	GiveupHobby;NotHelp;NoTime	NA	Checkup;MobileApp;SupportFamily	NA	Yes	1	NA	NA	Yes	1	Yes	1	Yes	1	NA	NA	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	No	41-60	3	Hungary	107	Female	1	GradSchool	5	Widowed	5	Employed	No	AboveAverage	BelowAverage	No	Yes
116413	8024000	Consent_Yes_hu	Rarely	Moderate	3	Moderate	3	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Rarely	3	Rarely	3	olvasok	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Rarely	3	OnlineCriteria;Quick;SocialSecurity	NA	Definitely	Respond	NA	DefYes	NA	Likely	2	DefYes	1	Likely	2	Unlikely	3	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	FamilySupport;Fun;PersonalAdvice	NA	Alone;Expensive;GiveupHobby	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	No	2	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	Hungary	107	Female	1	GradSchool	5	Divorced	4	Pensioned	No	Average	Poor	No	Yes
116413	8023916	Consent_Yes_hu	Frequently	Strong	2	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Nyelvtanulás	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Cheap;NoPain;OnlineCriteria	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	Unlikely	4	AlreadyDo	3	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup	NA	Yes	1	Yes	1	No	2	No	2	Yes	1	No	2	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	41-60	3	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Excellent	Average	Yes	Yes
116413	8023404	Consent_Yes_hu	Occasionally	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Ginkobilóbát szedek naponta	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	SocialSecurity	NA	Definitely	OtherMotivation	Édesapám demenciában szenved. Érdekelne, hogy örököltem-e A hajlamot.	DefYes	NA	Unlikely	3	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;WorseMemory	NA	NoInfo	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	No	2	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	No	41-60	3	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Average	Average	No	No
116413	8023324	Consent_Yes_hu	Frequently	Moderate	3	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Never	4	Frequently	1	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Rarely	3	Never	4	Frequently	1	Frequently	1	Occasionally	2	ismeretterjesztő műsorok nézése	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Alone;Expensive;NoInfo	NA	Checkup;GP	NA	Yes	1	No	2	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	61-70	4	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Pensioned	No	Excellent	Average	No	No
116413	8023242	Consent_Yes_hu	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Szeretet kinyilvánítása	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;NoPain;SocialSecurity	NA	Definitely	LearnRisk	NA	ProbablyYes	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	FamilySupport;ImpactKnown;WorseMemory	NA	GiveupHobby;NoTime;StartNoFun	NA	GroupSupport	NA	Yes	1	No	2	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	AboveAverage	Yes	Yes
